SITE ID II,SITEID,SITENAME,LONG,LAT,AREA,Sales Area,PRB 1,PRB 2,PRB 3,MAX PRB,EUT 1,EUT 2,EUT 3,MIN EUT
03SRN660MACRO,03SRN660,JL_AKASIA_SRN_BN,107.73156,-6.95112,WEST JAVA,KAB. BANDUNG,  77.43 ,  83.59 ,  82.96 ,  83.59 ,  8.38 ,  7.28 ,  5.89 ,  5.89 
03CRB022MACRO,03CRB022,JL_ANYELIR,108.54409,-6.705841,WEST JAVA,CIREBON,  46.32 ,  83.44 ,  80.70 ,  83.44 ,  18.79 ,  5.77 ,  6.71 ,  5.77 
03BDG265MACRO,03BDG265,JL_CIPEDES_PL,107.590454,-6.888534,WEST JAVA,BANDUNG INNER,  99.04 ,  72.24 ,  55.18 ,  99.04 ,  2.37 ,  11.37 ,  19.11 ,  2.37 
03SMD127MACRO,03SMD127,JL_PAMOYANAN,107.824753,-6.97106,WEST JAVA,KAB. BANDUNG,  93.42 ,  85.33 ,  79.65 ,  93.42 ,  2.58 ,  0.95 ,  6.56 ,  0.95 
03CRN071MACRO,03CRN071,JL_RYKEBALEN_CRN_MT,108.461212,-6.70336,WEST JAVA,CIREBON,  95.80 ,  97.37 ,  68.19 ,  97.37 ,  3.06 ,  2.41 ,  13.31 ,  2.41 
03CRB021MACRO,03CRB021,JL_SUDARSONO,108.553062,-6.730017,WEST JAVA,CIREBON,  84.29 ,  85.65 ,  76.83 ,  85.65 ,  5.16 ,  4.95 ,  6.23 ,  4.95 
03CRB029MACRO,03CRB029,JLBEBER_PL,108.523697,-6.794225,WEST JAVA,CIREBON,  26.39 ,  99.50 ,  49.42 ,  99.50 ,  44.28 ,  1.49 ,  19.18 ,  1.49 
03SMD129MACRO,03SMD129,JLCIKUBANG_ML,107.82029,-6.89467,WEST JAVA,KAB. BANDUNG,  40.43 ,  88.78 ,  95.07 ,  95.07 ,  20.85 ,  4.95 ,  4.26 ,  4.26 
03CMI037MACRO,03CMI037,JLCITEUREUP_PL,107.551628,-6.86209,WEST JAVA,BANDUNG INNER,  41.56 ,  56.84 ,  78.54 ,  78.54 ,  22.86 ,  12.51 ,  6.58 ,  6.58 
03BDG264MACRO,03BDG264,JLJAMIKA_PL,107.585487,-6.92378,WEST JAVA,BANDUNG INNER,  96.54 ,  98.35 ,  90.36 ,  98.35 ,  3.04 ,  2.50 ,  4.15 ,  2.50 
03IND109MACRO,03IND109,JUNTIKEBON_ST,108.427002,-6.43822,WEST JAVA,CIREBON,  41.36 ,  35.91 ,  37.16 ,  41.36 ,  29.60 ,  35.88 ,  37.50 ,  29.60 
03SRN738MACRO,03SRN738,KADEUDEUH_SRN_PL,107.593246,-7.02912,WEST JAVA,KAB. BANDUNG,  97.93 ,  81.50 ,  91.96 ,  97.93 ,  0.94 ,  6.61 ,  3.46 ,  0.94 
03MJL001MACRO,03MJL001,KADIPATEN,108.161003,-6.76875,WEST JAVA,KAB. BANDUNG,  64.73 ,  78.83 ,  83.21 ,  83.21 ,  10.39 ,  6.32 ,  8.76 ,  6.32 
03KNG098MACRO,03KNG098,KADUELA_KNG_IB,108.420403,-6.787973,WEST JAVA,CIREBON,  91.16 ,  32.20 ,  77.41 ,  91.16 ,  4.06 ,  21.88 ,  6.88 ,  4.06 
03KNG020MACRO,03KNG020,KADUGEDE,108.454002,-7.00489,WEST JAVA,CIREBON,  60.33 ,  77.63 ,  76.10 ,  77.63 ,  20.59 ,  12.02 ,  13.95 ,  12.02 
03CJR271MACRO,03CJR271,KADUPANDAK_CJR_ML,107.046066,-7.25821,WEST JAVA,CIANJUR,  90.19 ,  86.63 ,  91.30 ,  91.30 ,  1.86 ,  5.87 ,  2.48 ,  1.86 
03KNG114MACRO,03KNG114,KADURAMA_KNG_IB,108.603882,-6.9772,WEST JAVA,CIREBON,  96.68 ,  93.55 ,  78.81 ,  96.68 ,  1.93 ,  4.29 ,  7.44 ,  1.93 
03TSK028MACRO,03TSK028,KAHURIPAN_PL,108.208,-7.35888,WEST JAVA,TASIKMALAYA,  92.79 ,  33.40 ,  94.95 ,  94.95 ,  3.75 ,  23.49 ,  2.18 ,  2.18 
03MJL058MACRO,03MJL058,KALAPA_DUA_MT,108.225998,-7.00407,WEST JAVA,CIREBON,  91.21 ,  96.80 ,  84.28 ,  96.80 ,  5.46 ,  2.53 ,  6.73 ,  2.53 
03CMI035MACRO,03CMI035,KALIDALAM_ST,107.545723,-6.8851,WEST JAVA,BANDUNG INNER,  94.13 ,  99.14 ,  98.08 ,  99.14 ,  4.97 ,  1.48 ,  2.47 ,  1.48 
03CRB003MACRO,03CRB003,KALIJAGA,108.558632,-6.754522,WEST JAVA,CIREBON,  29.82 ,  64.78 ,  77.39 ,  77.39 ,  36.36 ,  12.16 ,  8.92 ,  8.92 
03SUB008MACRO,03SUB008,KALIJATI,107.673004,-6.520555,WEST JAVA,PURWAKARTA,  98.54 ,  96.13 ,  81.80 ,  98.54 ,  2.43 ,  2.02 ,  6.06 ,  2.02 
03TSM030MACRO,03TSM030,KALIMANGGIS_PL,108.314011,-7.36556,WEST JAVA,TASIKMALAYA,  99.76 ,  98.46 ,  72.15 ,  99.76 ,  1.18 ,  1.85 ,  11.93 ,  1.18 
03KNG041MACRO,03KNG041,KALIMANGGIS_TB,108.612999,-6.96053,WEST JAVA,CIREBON,  98.43 ,  98.44 ,  98.61 ,  98.61 ,  2.84 ,  2.84 ,  2.06 ,  2.06 
03SRN600MACRO,03SRN600,KAMASAN_SRN_GH,107.556328,-7.04375,WEST JAVA,KAB. BANDUNG,  54.88 ,  62.61 ,  38.05 ,  62.61 ,  20.08 ,  16.80 ,  31.11 ,  16.80 
03TSM065MACRO,03TSM065,KAMPUNGNAGA_TB,107.956657,-7.34499,WEST JAVA,TASIKMALAYA,  98.70 ,  87.49 ,  94.94 ,  98.70 ,  1.59 ,  4.14 ,  3.74 ,  1.59 
03SMD040MACRO,03SMD040,KAMPUNGTOGA,107.940002,-6.89211,WEST JAVA,KAB. BANDUNG,  93.34 ,  66.00 ,  50.70 ,  93.34 ,  6.31 ,  13.87 ,  19.68 ,  6.31 
03IND008MACRO,03IND008,KANDANGHAUR,108.085999,-6.32831,WEST JAVA,CIREBON,  65.42 ,  78.00 ,  96.37 ,  96.37 ,  13.78 ,  5.22 ,  4.69 ,  4.69 
03CRB004MACRO,03CRB004,KANGRAKSAN,108.547607,-6.740557,WEST JAVA,CIREBON,  54.69 ,  97.55 ,  54.51 ,  97.55 ,  16.58 ,  3.26 ,  19.94 ,  3.26 
03PWK156MACRO,03PWK156,KAPTEN_HALIM_PWK_PL,107.453041,-6.56568,WEST JAVA,PURWAKARTA,  80.22 ,  93.63 ,  64.48 ,  93.63 ,  8.46 ,  3.51 ,  13.96 ,  3.51 
03KNG093MACRO,03KNG093,KARANG_KANCANA_MT,108.68,-7.0608,WEST JAVA,CIREBON,  93.41 ,  99.37 ,  99.81 ,  99.81 ,  3.73 ,  1.83 ,  1.37 ,  1.37 
03CRN010MACRO,03CRN010,KARANGAMPEL,108.5056,-6.575997,WEST JAVA,CIREBON,  98.13 ,  91.64 ,  71.61 ,  98.13 ,  3.92 ,  3.62 ,  6.98 ,  3.62 
03IND062MACRO,03IND062,KARANGANYAR_KDHAUR,108.115997,-6.36522,WEST JAVA,CIREBON,  69.86 ,  72.42 ,  86.72 ,  86.72 ,  15.01 ,  10.32 ,  6.70 ,  6.70 
03SMD079MACRO,03SMD079,KARANGHEULEUT_MT,108.000084,-6.87571,WEST JAVA,KAB. BANDUNG,  50.45 ,  36.77 ,  39.97 ,  50.45 ,  21.26 ,  38.12 ,  34.20 ,  21.26 
03TSM049MACRO,03TSM049,KARANGJAYA,108.392998,-7.43503,WEST JAVA,TASIKMALAYA,  80.09 ,  43.91 ,  62.48 ,  80.09 ,  8.47 ,  20.91 ,  8.77 ,  8.47 
03KNG044MACRO,03KNG044,KARANGKENCANA_TB,108.671997,-7.09881,WEST JAVA,CIREBON,  62.22 ,  88.23 ,  95.06 ,  95.06 ,  11.91 ,  5.15 ,  2.88 ,  2.88 
03CRN034MACRO,03CRN034,KARANGMULYA,108.455803,-6.759306,WEST JAVA,CIREBON,  97.88 ,  74.14 ,  77.16 ,  97.88 ,  2.02 ,  7.22 ,  4.89 ,  2.02 
03TSM008MACRO,03TSM008,KARANGNUNGGAL,108.129997,-7.63763,WEST JAVA,TASIKMALAYA,  99.38 ,  86.24 ,  84.60 ,  99.38 ,  1.69 ,  4.67 ,  7.66 ,  1.69 
03CRN020MACRO,03CRN020,KARANGSEMBUNG,108.659409,-6.872421,WEST JAVA,CIREBON,  59.78 ,  85.40 ,  34.61 ,  85.40 ,  14.09 ,  7.37 ,  21.03 ,  7.37 
03TSK023MACRO,03TSK023,KARIKIL_TB,108.18145,-7.37124,WEST JAVA,TASIKMALAYA,  97.73 ,  98.08 ,  59.56 ,  98.08 ,  2.72 ,  1.95 ,  13.90 ,  1.95 
03CRN014MACRO,03CRN014,KARSI_GEBANG,108.725021,-6.81797,WEST JAVA,CIREBON,  88.02 ,  78.45 ,  72.13 ,  88.02 ,  8.01 ,  10.72 ,  8.55 ,  8.01 
03SUB004MACRO,03SUB004,KASOMALANG,107.753181,-6.70886,WEST JAVA,PURWAKARTA,  67.10 ,  77.20 ,  80.41 ,  80.41 ,  5.39 ,  5.24 ,  4.55 ,  4.55 
03KNG115MACRO,03KNG115,KASTURI_KNG_MT,108.491226,-6.94865,WEST JAVA,CIREBON,  61.98 ,  76.34 ,  63.41 ,  76.34 ,  15.69 ,  11.90 ,  16.57 ,  11.90 
03BDG677MACRO,03BDG677,KAULAKREASI_BDG_MT,107.685204,-6.89917,WEST JAVA,BANDUNG INNER,  85.98 ,  97.44 ,  91.90 ,  97.44 ,  6.00 ,  2.98 ,  4.77 ,  2.98 
03CJR371MACRO,03CJR371,KAUM_CIMACAN_CJR_TB,107.030006,-6.71482,WEST JAVA,CIANJUR,  93.33 ,  54.02 ,  21.80 ,  93.33 ,  2.32 ,  15.08 ,  22.95 ,  2.32 
03MJL085MACRO,03MJL085,KAUMKALER_TB,108.31588,-6.966403,WEST JAVA,CIREBON,  42.99 ,  68.85 ,  63.29 ,  68.85 ,  28.67 ,  13.43 ,  15.54 ,  13.43 
03TSK002MACRO,03TSK002,KAWALU,108.209,-7.38264,WEST JAVA,TASIKMALAYA,  82.36 ,  83.35 ,  96.87 ,  96.87 ,  5.64 ,  3.96 ,  2.19 ,  2.19 
03BDG177MACRO,03BDG177,KAWALUYAAN,107.662865,-6.93429,WEST JAVA,BANDUNG INNER,  40.15 ,  77.96 ,  78.42 ,  78.42 ,  25.03 ,  5.97 ,  6.34 ,  5.97 
03TSM035MACRO,03TSM035,KAWITAN,108.274002,-7.50873,WEST JAVA,TASIKMALAYA,  82.47 ,  96.57 ,  82.15 ,  96.57 ,  8.75 ,  3.71 ,  8.44 ,  3.71 
03SMD036MACRO,03SMD036,KBJATI_SMDG,107.934998,-6.82992,WEST JAVA,KAB. BANDUNG,  98.47 ,  96.33 ,  45.63 ,  98.47 ,  1.98 ,  3.14 ,  17.93 ,  1.98 
03CJR293MACRO,03CJR293,KDG_SAPI_CJR_GT,107.217842,-6.81981,WEST JAVA,CIANJUR,  84.20 ,  97.20 ,  93.52 ,  97.20 ,  4.53 ,  2.68 ,  3.84 ,  2.68 
03BDG014MACRO,03BDG014,KEBAKTIAN,107.649574,-6.929725,WEST JAVA,BANDUNG INNER,  92.04 ,  65.77 ,  99.41 ,  99.41 ,  4.84 ,  10.97 ,  0.98 ,  0.98 
03BDG018MACRO,03BDG018,KEBON_JATI,107.591911,-6.91618,WEST JAVA,BANDUNG INNER,  86.27 ,  81.28 ,  73.26 ,  86.27 ,  4.12 ,  7.44 ,  9.95 ,  4.12 
03BDG025MACRO,03BDG025,KEBON_KELAPA,107.605629,-6.927141,WEST JAVA,BANDUNG INNER,  47.02 ,  78.34 ,  41.21 ,  78.34 ,  13.23 ,  6.71 ,  25.64 ,  6.71 
03BDG281MACRO,03BDG281,KEBONKOPI_PL,107.562424,-6.92416,WEST JAVA,BANDUNG INNER,  95.11 ,  99.33 ,  98.29 ,  99.33 ,  3.61 ,  1.52 ,  2.65 ,  1.52 
03CJR389MACRO,03CJR389,KEBONPEUTEUY_CJR_TB,107.043167,-6.85497,WEST JAVA,CIANJUR,  9.82 ,  98.55 ,  98.72 ,  98.72 ,  12.78 ,  2.32 ,  1.85 ,  1.85 
03CRB054MACRO,03CRB054,KECAPI1_CRB_BL,108.556602,-6.741084,WEST JAVA,CIREBON,  67.42 ,  18.95 ,  45.47 ,  67.42 ,  14.27 ,  27.12 ,  27.96 ,  14.27 
03CRN035MACRO,03CRN035,KECOMBERAN,108.505798,-6.756482,WEST JAVA,CIREBON,  64.27 ,  83.14 ,  91.15 ,  91.15 ,  14.65 ,  8.25 ,  4.98 ,  4.98 
03IND025MACRO,03IND025,KEDOKAN_BUNDER,108.428001,-6.50941,WEST JAVA,CIREBON,  39.20 ,  30.43 ,  82.63 ,  82.63 ,  25.37 ,  32.46 ,  10.24 ,  10.24 
03IND066MACRO,03IND066,KEDUNGDAWA_TB,108.028999,-6.44038,WEST JAVA,CIREBON,  57.38 ,  59.80 ,  83.61 ,  83.61 ,  20.87 ,  18.62 ,  7.64 ,  7.64 
03KRW241MACRO,03KRW241,KEDUNGWUNGU_BRT_GH,107.593987,-6.272875,WEST JAVA,PURWAKARTA,  52.73 ,  98.20 ,  91.68 ,  98.20 ,  20.25 ,  2.54 ,  4.83 ,  2.54 
03MJL076MACRO,03MJL076,KEJIWAN_TB,108.363998,-6.65601,WEST JAVA,CIREBON,  53.92 ,  93.26 ,  81.09 ,  93.26 ,  17.14 ,  4.81 ,  5.75 ,  4.81 
03SRN713MACRO,03SRN713,KELEPU_SRN_TB,107.774803,-7.06675,WEST JAVA,KAB. BANDUNG,  91.99 ,  78.15 ,  98.60 ,  98.60 ,  2.56 ,  6.63 ,  1.92 ,  1.92 
03CJR207MACRO,03CJR207,KEMANG_SUKARATU_TB,107.285004,-6.883,WEST JAVA,CIANJUR,  80.07 ,  15.38 ,  80.34 ,  80.34 ,  7.55 ,  28.26 ,  6.70 ,  6.70 
03PWK154MACRO,03PWK154,KEMBANGKUNING_PWK_ST,107.422394,-6.54493,WEST JAVA,PURWAKARTA,  88.99 ,  74.31 ,  75.54 ,  88.99 ,  5.36 ,  10.80 ,  10.02 ,  5.36 
03PWK152MACRO,03PWK152,KEMOJING_RAYA_PWK_TB,107.461403,-6.43148,WEST JAVA,PURWAKARTA,  46.64 ,  90.46 ,  67.72 ,  90.46 ,  17.69 ,  6.06 ,  10.74 ,  6.06 
03BDG667MACRO,03BDG667,KENCANA_WANGI_BDG_MT,107.652481,-6.95968,WEST JAVA,BANDUNG INNER,  75.56 ,  68.05 ,  86.22 ,  86.22 ,  10.44 ,  12.68 ,  5.49 ,  5.49 
03CMI038MACRO,03CMI038,KERKOF_TB,107.513008,-6.89595,WEST JAVA,BANDUNG INNER,  56.24 ,  58.57 ,  98.21 ,  98.21 ,  14.91 ,  20.04 ,  2.79 ,  2.79 
03SRN722MACRO,03SRN722,KERTA_BAKTI_SRN_TB,107.567497,-7.201513,WEST JAVA,KAB. BANDUNG,  82.60 ,  98.83 ,  90.64 ,  98.83 ,  4.71 ,  2.09 ,  3.86 ,  2.09 
03SRN061MACRO,03SRN061,KERTASARI_BDG,107.670998,-7.191,WEST JAVA,KAB. BANDUNG,  96.34 ,  91.23 ,  94.24 ,  96.34 ,  1.61 ,  4.37 ,  2.24 ,  1.61 
03CJR353MACRO,03CJR353,KERTASARI_CJR_ST,107.30117,-6.81936,WEST JAVA,CIANJUR,  92.63 ,  84.98 ,  76.89 ,  92.63 ,  2.44 ,  6.33 ,  6.20 ,  2.44 
03CRB055MACRO,03CRB055,KESENDEN_CRB_MT,108.56028,-6.695,WEST JAVA,CIREBON,  50.29 ,  82.70 ,  86.59 ,  86.59 ,  19.36 ,  6.79 ,  4.35 ,  4.35 
03SRN663MACRO,03SRN663,KEYRA_MAKMUR_SRN_PL,107.570442,-6.97475,WEST JAVA,KAB. BANDUNG,  92.39 ,  75.97 ,  84.07 ,  92.39 ,  4.25 ,  8.26 ,  8.00 ,  4.25 
03SRN741MACRO,03SRN741,KIANGROKE_SRN_PL,107.570602,-7.05344,WEST JAVA,KAB. BANDUNG,  96.44 ,  98.46 ,  97.24 ,  98.46 ,  3.22 ,  1.38 ,  2.33 ,  1.38 
03BDG665MACRO,03BDG665,KIARA_ASRI_RAYA_BDG_PL,107.654358,-6.93048,WEST JAVA,BANDUNG INNER,  81.31 ,  64.33 ,  86.61 ,  86.61 ,  8.42 ,  13.96 ,  8.12 ,  8.12 
03BDG020MACRO,03BDG020,KIARA_CONDONG,107.644653,-6.92251,WEST JAVA,BANDUNG INNER,  96.40 ,  99.46 ,  82.37 ,  99.46 ,  3.17 ,  1.84 ,  3.57 ,  1.84 
03CRN040MACRO,03CRN040,KLANGGENAN,108.454758,-6.668453,WEST JAVA,CIREBON,  95.12 ,  86.28 ,  67.09 ,  95.12 ,  3.37 ,  7.87 ,  12.01 ,  3.37 
03CRN003MACRO,03CRN003,KLAYAN,108.547943,-6.685667,WEST JAVA,CIREBON,  79.55 ,  98.26 ,  88.40 ,  98.26 ,  8.65 ,  2.88 ,  8.30 ,  2.88 
03SRN707MACRO,03SRN707,KLINIK_ANIFA_SRN_TB,107.863663,-7.0198,WEST JAVA,KAB. BANDUNG,  87.57 ,  43.66 ,  47.09 ,  87.57 ,  4.37 ,  34.04 ,  25.20 ,  4.37 
03BDG056MACRO,03BDG056,KODRAT,107.58976,-6.93121,WEST JAVA,BANDUNG INNER,  99.13 ,  32.11 ,  95.50 ,  99.13 ,  1.91 ,  30.17 ,  3.25 ,  1.91 
03BDG190MACRO,03BDG190,KOL_MASTURI_PL,107.535004,-6.822,WEST JAVA,PURWAKARTA,  62.00 ,  48.38 ,  89.76 ,  89.76 ,  12.37 ,  20.77 ,  4.08 ,  4.08 
03CJR358MACRO,03CJR358,KOLEBERES_CJR_ST,107.05793,-6.81065,WEST JAVA,CIANJUR,  88.66 ,  99.29 ,  73.67 ,  99.29 ,  4.33 ,  1.24 ,  6.63 ,  1.24 
03BDG004MACRO,03BDG004,KOPO,107.580139,-6.955172,WEST JAVA,BANDUNG INNER,  70.39 ,  66.51 ,  53.85 ,  70.39 ,  9.38 ,  9.70 ,  17.27 ,  9.38 
03SRN671MACRO,03SRN671,KOPO_PERMAI_SRN_PL,107.590668,-6.96844,WEST JAVA,KAB. BANDUNG,  58.30 ,  85.31 ,  53.95 ,  85.31 ,  15.46 ,  6.30 ,  14.91 ,  6.30 
03SRN681MACRO,03SRN681,KP_DAUN_SRN_MT,107.59346,-6.81693,WEST JAVA,PURWAKARTA,  49.94 ,  30.96 ,  19.34 ,  49.94 ,  19.12 ,  29.96 ,  47.73 ,  19.12 
03SRN703MACRO,03SRN703,KP_PAMOYANAN_SRN_IB,107.55146,-7.00496,WEST JAVA,KAB. BANDUNG,  76.22 ,  87.64 ,  91.90 ,  91.90 ,  4.77 ,  4.82 ,  3.86 ,  3.86 
03SRN014MACRO,03SRN014,KP_PERMAI,107.575592,-6.97189,WEST JAVA,KAB. BANDUNG,  80.12 ,  97.51 ,  30.92 ,  97.51 ,  6.13 ,  2.19 ,  28.59 ,  2.19 
03BDG123MACRO,03BDG123,KPAD_GEGERKALONG_TB,107.587013,-6.864747,WEST JAVA,BANDUNG INNER,  80.91 ,  76.94 ,  46.99 ,  80.91 ,  6.84 ,  4.19 ,  11.67 ,  4.19 
03SUB051MACRO,03SUB051,KRAJAN,107.753586,-6.296972,WEST JAVA,PURWAKARTA,  85.89 ,  74.22 ,  77.89 ,  85.89 ,  5.72 ,  10.25 ,  9.16 ,  5.72 
03KNG091MACRO,03KNG091,KRAMAT_MULYA_KUNINGAN_GH,108.594177,-6.99244,WEST JAVA,CIREBON,  89.58 ,  60.44 ,  78.30 ,  89.58 ,  6.06 ,  11.64 ,  7.23 ,  6.06 
03IND037MACRO,03IND037,KRANGKENG_XL,108.480003,-6.50025,WEST JAVA,CIREBON,  48.33 ,  16.75 ,  70.83 ,  70.83 ,  17.23 ,  37.67 ,  11.48 ,  11.48 
03MJL042MACRO,03MJL042,KRTWINANGUN_TB,108.175636,-6.71131,WEST JAVA,CIREBON,  40.72 ,  98.43 ,  54.51 ,  98.43 ,  28.25 ,  2.14 ,  20.11 ,  2.14 
03CJR392MACRO,03CJR392,KUBANG_RAYA_CJR_PL,107.141861,-6.880639,WEST JAVA,CIANJUR,  92.72 ,  51.45 ,  63.86 ,  92.72 ,  2.49 ,  15.91 ,  10.69 ,  2.49 
03SRN733MACRO,03SRN733,KULALET_SRN_IB,107.619904,-6.9968,WEST JAVA,KAB. BANDUNG,  84.21 ,  71.03 ,  72.59 ,  84.21 ,  7.53 ,  8.70 ,  8.70 ,  7.53 
03MJL079MACRO,03MJL079,KULUR_MT,108.268997,-6.85773,WEST JAVA,CIREBON,  98.88 ,  62.30 ,  98.13 ,  98.88 ,  1.73 ,  18.47 ,  2.66 ,  1.73 
03KNG001MACRO,03KNG001,KUNINGAN,108.480003,-6.97993,WEST JAVA,CIREBON,  97.32 ,  80.38 ,  76.74 ,  97.32 ,  1.12 ,  7.98 ,  8.30 ,  1.12 
03KNG013MACRO,03KNG013,KUNINGAN_BARAT,108.472,-6.9809,WEST JAVA,CIREBON,  88.68 ,  96.79 ,  96.03 ,  96.79 ,  4.69 ,  3.16 ,  3.52 ,  3.16 
03MJL048MACRO,03MJL048,KUTAMANGGU_TB,108.257919,-6.8075,WEST JAVA,CIREBON,  98.47 ,  87.64 ,  90.05 ,  98.47 ,  3.07 ,  5.63 ,  7.76 ,  3.07 
03CJR381MACRO,03CJR381,LAPANG_CIUJUNG_CJR_ST,107.208954,-7.475822,WEST JAVA,CIANJUR,  98.92 ,  97.37 ,  97.07 ,  98.92 ,  1.13 ,  2.50 ,  2.02 ,  1.13 
03CRB056MACRO,03CRB056,LARANGAN_CRB_ST,108.569489,-6.74291,WEST JAVA,CIREBON,  33.62 ,  47.86 ,  43.01 ,  47.86 ,  24.80 ,  22.39 ,  28.72 ,  22.39 
03IND015MACRO,03IND015,LARANGAN_KULON,108.210999,-6.40112,WEST JAVA,CIREBON,  78.61 ,  47.15 ,  83.49 ,  83.49 ,  8.90 ,  15.31 ,  10.18 ,  8.90 
03BDG187MACRO,03BDG187,LASWI,107.630272,-6.92202,WEST JAVA,BANDUNG INNER,  96.08 ,  84.42 ,  80.57 ,  96.08 ,  3.47 ,  5.45 ,  8.40 ,  3.47 
03CJR373MACRO,03CJR373,LAWAS_CORNER_CJR_PL,107.045036,-6.72686,WEST JAVA,CIANJUR,  74.89 ,  69.03 ,  74.17 ,  74.89 ,  3.32 ,  5.92 ,  2.59 ,  2.59 
03GRT167MACRO,03GRT167,LEBAKJAYA_GRT_TB,107.933929,-7.22515,WEST JAVA,TASIKMALAYA,  53.86 ,  23.99 ,  91.36 ,  91.36 ,  14.83 ,  36.76 ,  3.89 ,  3.89 
03KNG021MACRO,03KNG021,LEBAKWANGI_TB,108.582001,-7.02025,WEST JAVA,CIREBON,  99.53 ,  99.18 ,  37.71 ,  99.53 ,  1.67 ,  1.52 ,  35.56 ,  1.52 
03SRN002MACRO,03SRN002,LEBOK_GEDE,107.487,-6.836,WEST JAVA,PURWAKARTA,  88.50 ,  99.20 ,  99.55 ,  99.55 ,  4.21 ,  1.02 ,  1.65 ,  1.02 
03BDG072MACRO,03BDG072,LEDENG,107.5942,-6.8508,WEST JAVA,BANDUNG INNER,  92.58 ,  81.24 ,  81.51 ,  92.58 ,  2.81 ,  5.86 ,  4.51 ,  2.81 
03SMD063MACRO,03SMD063,LEGOG,107.992027,-6.802695,WEST JAVA,KAB. BANDUNG,  99.62 ,  96.25 ,  96.93 ,  99.62 ,  2.03 ,  3.94 ,  4.19 ,  2.03 
03MJL015MACRO,03MJL015,LEMAHSUGIH_TB,108.167801,-7.013701,WEST JAVA,CIREBON,  93.06 ,  91.61 ,  96.42 ,  96.42 ,  2.63 ,  1.79 ,  2.31 ,  1.79 
03CRN031MACRO,03CRN031,LEMAHTAMBA_TB,108.449699,-6.6284,WEST JAVA,CIREBON,  93.24 ,  94.58 ,  47.50 ,  94.58 ,  6.18 ,  4.10 ,  21.72 ,  4.10 
03CRB011MACRO,03CRB011,LEMAHWUNGKUK_CRB_PL,108.56778,-6.72397,WEST JAVA,CIREBON,  44.67 ,  28.76 ,  78.83 ,  78.83 ,  20.34 ,  33.06 ,  6.23 ,  6.23 
03SRN030MACRO,03SRN030,LEMBANG,107.603996,-6.824,WEST JAVA,PURWAKARTA,  96.42 ,  98.44 ,  61.94 ,  98.44 ,  3.67 ,  2.15 ,  14.07 ,  2.15 
03SRN716MACRO,03SRN716,LEMBANG_KUNTIT_SRN_TB,107.64888,-7.00172,WEST JAVA,KAB. BANDUNG,  93.27 ,  29.89 ,  80.55 ,  93.27 ,  3.39 ,  20.65 ,  8.04 ,  3.39 
03BDG026MACRO,03BDG026,LEMBONG,107.610542,-6.91601,WEST JAVA,BANDUNG INNER,  94.34 ,  54.96 ,  85.60 ,  94.34 ,  2.80 ,  15.39 ,  5.07 ,  2.80 
03SMD130MACRO,03SMD130,LEMBURSITU_PL,107.917488,-6.83622,WEST JAVA,KAB. BANDUNG,  77.15 ,  65.83 ,  69.97 ,  77.15 ,  9.64 ,  13.99 ,  11.31 ,  9.64 
03SUB092MACRO,03SUB092,LENGKONG_PL,107.609909,-6.51173,WEST JAVA,PURWAKARTA,  87.71 ,  93.30 ,  88.75 ,  93.30 ,  7.45 ,  4.40 ,  2.78 ,  2.78 
03TSK007MACRO,03TSK007,LETKOLKOMIR,108.224998,-7.32335,WEST JAVA,TASIKMALAYA,  97.99 ,  91.93 ,  77.37 ,  97.99 ,  2.36 ,  4.16 ,  7.68 ,  2.36 
03SRN589MACRO,03SRN589,LEUWI_NINI_SRN_ST,107.635597,-7.00484,WEST JAVA,KAB. BANDUNG,  86.40 ,  67.49 ,  49.97 ,  86.40 ,  8.38 ,  12.52 ,  25.84 ,  8.38 
03TSM044MACRO,03TSM044,LEUWIBUDAH,108.18,-7.41306,WEST JAVA,TASIKMALAYA,  71.22 ,  59.30 ,  62.48 ,  71.22 ,  12.64 ,  20.40 ,  15.12 ,  12.64 
03CMI004MACRO,03CMI004,LEUWIGAJAH,107.539764,-6.904124,WEST JAVA,BANDUNG INNER,  97.24 ,  99.32 ,  77.91 ,  99.32 ,  3.06 ,  2.61 ,  3.20 ,  2.61 
03MJL033MACRO,03MJL033,LEUWIKIDANG_TB,108.224213,-6.80872,WEST JAVA,CIREBON,  68.48 ,  76.89 ,  70.30 ,  76.89 ,  11.61 ,  12.17 ,  10.95 ,  10.95 
03MJL013MACRO,03MJL013,LEUWIMUNDING_TB,108.346191,-6.735303,WEST JAVA,CIREBON,  77.48 ,  75.60 ,  88.89 ,  88.89 ,  11.08 ,  12.33 ,  5.73 ,  5.73 
03TSM022MACRO,03TSM022,LEUWISARI,108.100998,-7.31981,WEST JAVA,TASIKMALAYA,  49.78 ,  96.95 ,  55.00 ,  96.95 ,  15.10 ,  1.54 ,  15.75 ,  1.54 
03SMD071MACRO,03SMD071,LICIN_MT,107.943001,-6.7998,WEST JAVA,KAB. BANDUNG,  76.24 ,  32.59 ,  22.01 ,  76.24 ,  7.47 ,  26.88 ,  52.90 ,  7.47 
03MJL018MACRO,03MJL018,LIGUNG_TB,108.2882,-6.650494,WEST JAVA,CIREBON,  48.68 ,  92.04 ,  74.15 ,  92.04 ,  22.20 ,  4.56 ,  5.53 ,  4.56 
