site_id,site_name,longitude,latitude,kecamatan,MICRO_CLUSTER,CLUSTER,SALES_AREA,AREA,Population Covered,Revenue,Sec 1 Azimuth,Sec 2 Azimuth,Sec 3 Azimuth
14BYL076,BENDOSARI_BYL_MT,110.71659,-7.5821,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  2,861 ","  76,131,336 ",50,125,315
14KLT062,SIDOHARJOKLT_TB,110.707,-7.59031,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,925 ","  94,097,565 ",60,170,300
14KRA090,JOHOJOLABAN_MT,110.89605,-7.5882,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  66,527,366 ",70,200,290
14SKA122,PUCANGSAWIT2_SKA_MT,110.85513,-7.57573,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  8,395 ","  56,355,044 ",55,265,325
14SKA131,CEMANI2_SKA_IB,110.79978,-7.57197,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,886 ","  84,746,944 ",100,180,295
14SKH001,BEKONANG,110.875,-7.60797,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,864 ","  93,634,088 ",90,160,300
14SKH003,BASWORO,110.795,-7.57597,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,300 ","  91,466,609 ",15,120,260
14SKH004,TANJUNGANOM,110.81183,-7.58692,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,116 ","  130,453,479 ",30,220,320
14SKH005,SOLOBARU,110.81111,-7.60972,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,666 ","  95,415,338 ",70,160,290
14SKH007,BAKI,110.782,-7.61775,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,398 ","  124,554,148 ",60,240,330
14SKH009,TAWANGSARI,110.798,-7.73667,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  8,162 ","  125,038,967 ",60,180,280
14SKH010,NGUTER,110.877,-7.74397,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  13,163 ","  80,078,547 ",50,150,325
14SKH0111,IN_HARTONOLIFESTYLEMALL_MC,110.81528,-7.60067,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14SKH0112,IN_THE_PARKSOLO_WN,110.81600,-7.59903,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  11,159,029 ",NULL,NULL,NULL
14SKH012,WERU,110.775,-7.77781,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  15,364 ","  76,801,975 ",20,210,300
14SKH013,BULUSUKOHARJO_TB,110.84,-7.76805,BULU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,476 ","  86,796,614 ",110,240,350
14SKH014,BAKISIWAL_TB,110.773,-7.58908,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,478 ","  86,610,366 ",50,200,295
14SKH015,POLOKARTO_TB,110.897,-7.62793,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,089 ","  132,169,836 ",0,90,210
14SKH016,BENDOSARI_TB,110.881,-7.68458,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  16,530 ","  90,850,870 ",30,210,300
14SKH017,NGOMBAKAN,110.859,-7.62931,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,141 ","  119,388,004 ",90,180,270
14SKH021,TROSEMI_LS,110.757,-7.59025,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,977 ","  82,765,660 ",50,195,290
14SKH023,PARANGJORO_LS,110.823068,-7.626906,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,582 ","  93,769,079 ",100,210,30
14SKH024,NGROMBO,110.791189,-7.635346,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  14,324 ","  104,430,915 ",45,185,320
14SKH025,KRAJAN_TB,110.766,-7.60545,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,513 ","  115,892,762 ",5,95,200
14SKH027,WOTGALEH_LS,110.835,-7.6653,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,407 ","  91,392,264 ",125,220,350
14SKH028,BEGAJAH,110.849,-7.70217,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,087 ","  43,402,393 ",0,160,265
14SKH029,GATAK_TB,110.744,-7.59222,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  8,363 ","  112,067,746 ",30,120,270
14SKH030,BULAKREJO,110.82889,-7.64045,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  8,643 ","  98,897,215 ",130,240,330
14SKH031,DESAPALUR_TB,110.87885,-7.58823,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,065 ","  44,830,929 ",15,80,195
14SKH032,WERUGROGOL_TB,110.738,-7.7974,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  13,629 ","  107,074,614 ",20,160,275
14SKH033,PASARCUPLIK_TB,110.795,-7.67678,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  14,749 ","  89,740,126 ",0,95,190
14SKH034,WERUKECAMATN,110.76,-7.7562,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,774 ","  76,293,397 ",30,120,210
14SKH035,MAJASTO,110.811,-7.71383,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  14,455 ","  109,009,110 ",30,120,210
14SKH037,MOYANG,110.762,-7.57864,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,881 ","  92,883,006 ",340,110,270
14SKH039,BASWOROTMR,110.794,-7.59086,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,339 ","  149,808,665 ",80,250,345
14SKH041,TEGALMADE,110.83272,-7.62503,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,511 ","  96,842,055 ",120,280,355
14SKH042,MOJOLABAN,110.844,-7.59172,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,131 ","  96,660,225 ",30,115,285
14SKH043,KADOKAN_TB,110.819,-7.6035,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,693 ","  96,822,022 ",25,115,235
14SKH044,NGASINAN,110.84,-7.74312,BULU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  12,421 ","  69,233,792 ",35,130,285
14SKH045,GENTAN_PL,110.8581,-7.65522,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  10,345 ","  104,644,221 ",30,115,265
14SKH046,CELEPSKH,110.90628,-7.72719,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  15,836 ","  71,269,005 ",50,120,270
14SKH049,KAMAL_TB,110.809,-7.76756,BULU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,588 ","  52,814,995 ",20,210,300
14SKH054,GENTAN_BAKI_IB,110.784,-7.57938,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,102 ","  105,343,054 ",35,135,300
14SKH055,KONIMEX_TB,110.805,-7.58046,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,917 ","  101,446,803 ",0,160,250
14SKH056,SERUT_SKH_MT,110.929,-7.74633,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  17,408 ","  72,486,076 ",55,210,340
14SKH057,WERUTGLSARI_ST,110.735,-7.76992,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  20,386 ","  113,379,207 ",5,135,255
14SKH058,SANGGANG_TB,110.815,-7.79177,BULU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  15,838 ","  56,407,926 ",90,210,300
14SKH059,SUKOHARJO_TB,110.8458,-7.67881,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,782 ","  98,721,489 ",0,130,220
14SKH060,KDNGJAMBAL_TB,110.761,-7.73395,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  12,891 ","  98,217,369 ",70,140,250
14SKH062,DUKUHMOJOLABAN,110.861,-7.59312,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,622 ","  114,133,405 ",115,210,355
14SKH063,GAYAM_RT,110.838,-7.6938,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,097 ","  66,554,437 ",15,160,300
14SKH064,SRITEX_LS,110.83,-7.68783,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,644 ","  104,559,519 ",95,210,335
14SKH066,WATUBONANG_LS,110.784,-7.74917,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,260 ","  70,908,305 ",50,160,270
14SKH067,ALASOMBO_ST,110.784,-7.80042,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  16,966 ","  93,980,439 ",150,280,355
14SKH068,GODOG_RT,110.888,-7.65279,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  12,507 ","  59,225,195 ",95,210,355
14SKH070,KADOKAN_PL,110.826,-7.59919,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,344 ","  48,732,223 ",80,150,300
14SKH073,GENENG_ST,110.765,-7.61996,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  10,882 ","  85,482,725 ",50,125,275
14SKH074,PURON_ST,110.806,-7.75617,BULU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,826 ","  59,035,795 ",20,130,260
14SKH075,DANAU_WIRUN_ST,110.864,-7.60097,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,078 ","  95,993,239 ",80,140,270
14SKH076,KPTELUKAN_TB,110.824,-7.61476,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  11,532 ","  144,971,667 ",55,225,315
14SKH077,GAYAMSJO_CM,110.859,-7.70012,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,566 ",  -   ,10,120,250
14SKH078,GGMELATI_PL,110.803,-7.58775,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,414 ","  61,624,550 ",130,200,285
14SKH081,JOMBOR_SKH_GT,110.832,-7.66017,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,984 ","  66,415,446 ",30,110,300
14SKH088,TELUKAN_SKH_IB,110.827,-7.6259,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,528 ","  70,240,635 ",40,130,330
14SKH095,KARANGANYAR2_SKH_AG,110.77137,-7.79173,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  10,931 ","  70,883,558 ",30,95,290
14SKH096,PATTIMURA2_SKH_BM,110.778,-7.7435,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,417 ","  55,171,853 ",75,150,240
14SKH097,SELARAS_GATAK_SKH_TV,110.75539,-7.60426,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  8,722 ","  80,677,776 ",80,170,260
14SKH098,TANGKISAN_SKH_ST,110.78251,-7.70962,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  11,633 ","  42,548,323 ",95,155,280
14SKH103,BEGAJAH2_SKH_MT,110.87165,-7.70283,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  11,287 ","  47,139,835 ",60,220,305
14SKH104,KARANGJENJEMSKH_PL,110.8609,-7.64087,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,033 ","  70,177,610 ",155,280,355
14SKH105,KARANGWUNI_SKH_MT,110.85096,-7.6256,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,915 ","  70,172,719 ",135,205,270
14SKH106,GROGOL2_SKH_MT,110.80231,-7.63172,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,734 ","  85,378,467 ",45,120,200
14SKH107,KUDU2_SKH_PL,110.79083,-7.6125,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,387 ","  112,036,265 ",95,160,305
14SKH117,SINGOMODO_SKH_PL,110.77153,-7.57209,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,477 ","  69,598,744 ",0,120,245
14SKH118,GENTAN_BAKI_SKH_TB,110.7875,-7.5849,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,320 ","  90,654,649 ",75,210,285
14SKH121,DEMAKAN_SKH_PL,110.86988,-7.59536,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,964 ","  67,437,894 ",110,180,290
14SKH122,LABAN_SKH_MT,110.84766,-7.60188,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,249 ","  47,074,736 ",60,130,295
14SKH123,WERU2_SKH_BM,110.7586,-7.77063,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,295 ","  107,581,941 ",65,155,235
14SKH124,GRAJEGAN_SKH_BM,110.76569,-7.74776,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,099 ","  86,353,504 ",50,120,190
14SKH125,SUKOHARJO2_SKH_MT,110.83836,-7.67857,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  2,313 ","  92,264,575 ",20,100,220
14SKH126,MUJIANTO_SKH_PL,110.85276,-7.67084,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,358 ","  74,458,609 ",165,230,295
14SKH128,VIDI_SPORT_SKH_PL,110.80602,-7.62294,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,411 ","  123,610,060 ",10,105,300
14SKH130,MAKAMHAJI_SKH_TB,110.7750,-7.5795,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,178 ","  60,243,184 ",105,180,305
14SKH131,CEMANI_SKH_MT_MT,110.79963,-7.58115,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,648 ","  97,276,402 ",20,180,250
14SKH134,KRIWEN_SKH_PL,110.79653,-7.70255,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  11,410 ","  66,911,781 ",45,130,330
14SKH135,PADASAN_SKH_PL,110.89246,-7.64145,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,988 ","  86,610,391 ",0,65,210
14SKH136,RAYABEKONANG_SKH_PL,110.88907,-7.60882,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  7,644 ","  88,882,858 ",80,150,260
14SKH137,GENTAN_SKH_TB,110.7816,-7.58469,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  3,000 ","  71,804,895 ",160,275,340
14SKH141,DALANGAN_SKH_TB,110.82442,-7.72047,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  10,779 ","  77,029,496 ",340,170,250
14SKH142,NGARIBOYO_SKH_IB,110.8549,-7.71,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  8,060 ","  55,436,325 ",70,190,260
14SKH145,GANGGANG_SKH_PL,110.84365,-7.58184,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  9,556 ","  90,344,371 ",30,130,215
14SKH146,PALUR2_SKH_IB,110.88051,-7.57965,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,545 ","  63,502,829 ",30,120,250
14SKH148,TAMBAKREJO_SKH_MT,110.855,-7.77277,BULU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  6,714 ","  52,866,014 ",45,160,240
14SKH152,NGEMPLAK2_SKH_ST,110.80136,-7.60492,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  5,385 ","  72,242,891 ",30,120,270
14SKH155,TRANGSAN_SKH_BM,110.75729,-7.58331,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,"  4,818 ","  79,750,239 ",120,250,325
14SKH163,_SC_GERAI_SOLOBARU,110.813922,-7.601829,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  246,283 ",NULL,NULL,NULL
14SKH164,ALASOMBO_SKH_ST,110.79642,-7.78976,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  46,815,290 ",110,175,305
14SKH165,BULU_SKH_MT,110.94892,-7.671972,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  26,888,703 ",30,160,330
14SKH166,CABEYAN_SKH_MT,110.94446,-7.7117,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  40,693,901 ",20,150,245
14SKH167,DALEMAN_SKH_PL,110.85387,-7.72978,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  32,460,922 ",305,90,155
14SKH168,KEDUNGWINONG_SKH_TB,110.87769,-7.72627,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  52,164,995 ",0,90,225
14SKH169,GALASER_SKH_MT,110.86924,-7.66691,BENDOSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  45,175,967 ",90,150,330
14SKH170,TEGAL_ASRI_SKH_PL,110.76681,-7.57469,BAKI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  76,470,484 ",15,145,265
14SKH172,GRIYA_AMANDA_SKH_PL,110.84509,-7.69274,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  85,863,740 ",10,100,290
14SKH173,GARAGE_SKH_CM,110.8325,-7.70788,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  57,867,992 ",90,165,295
14SKH174,NAKULO_SKH_IB,110.91206,-7.66967,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  34,224,622 ",130,245,310
14SKH175,KEDUNGKERIS_SKH_TB,110.90476,-7.74606,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  40,157,757 ",60,190,300
14SKH176,PLESAN_SKH_MT,110.89162,-7.71627,NGUTER,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  44,736,626 ",80,195,355
14SKH179,MADEGONDO_SKH_CM,110.814,-7.599439,GROGOL,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  93,696,986 ",150,230,320
14SKH184,KAYUAPAK_SKH_ST,110.92972,-7.6166,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  44,104,856 ",0,160,280
14SKH185,COMBONGAN_SKH_MT,110.81057,-7.690649,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  78,984,399 ",130,225,330
14SKH187,GROGOL_SKH_TB,110.71995,-7.79208,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  47,549,892 ",10,100,290
14SKH188,TEPISARI_SKH_MT,110.89737,-7.66592,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  70,490,764 ",25,190,275
14SKH194,GATAK_SKH_PL,110.75623,-7.57501,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  60,269,278 ",25,230,295
14SKH197,MRANGGEN_SKH_PL,110.88136,-7.62536,POLOKARTO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  85,580,576 ",75,145,345
14SKH198,WIRONANGGAN_SKH_PL,110.73364,-7.58390,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  56,903,122 ",95,210,290
14SKH199,LOROG_SKH_PL,110.79910,-7.74603,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  64,615,904 ",65,190,335
14SKH200,BEKONANG_SKH_PL,110.86991,-7.60975,MOJOLABAN,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  41,713,119 ",20,160,310
14SKH201,NGRECO_SKH_PL,110.76470,-7.76300,WERU,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  64,010,278 ",70,180,250
14SKH203,KRIWEN2_SKH_PL,110.78501,-7.68588,SUKOHARJO,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  36,764,868 ",90,160,345
14SKH204,KATEGUHAN_SKH_IB,110.79507,-7.72548,TAWANGSARI,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,  -   ,70,160,300
14SKH206,LUANG_SKH_MT,110.73970,-7.58184,GATAK,MC-SUKOHARJO,CW-CJA-SOLOSUKO,SOLO INNER,CENTRAL JAVA,  -   ,"  45,046,728 ",120,255,340
14KRA001,TAWANGMANGU,111.127,-7.66194,TAWANGMANGU,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  16,816 ","  127,191,954 ",70,180,280
14KRA002,KARANGANYAR,110.956,-7.59869,KARANGANYAR,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  18,506 ","  124,137,543 ",90,210,300
14KRA0029,TARATELCOJATIKUWUNG_PL,110.83500,-7.51567,GONDANGREJO,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14KRA004,KEBAKKRAMAT,110.9,-7.5323,KEBAKKRAMAT,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  6,669 ","  70,151,758 ",30,210,330
14KRA005,JATEN_KRA,110.908,-7.58144,JATEN,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  11,753 ","  137,736,380 ",120,280,30
14KRA008,DAGEN,110.882,-7.57242,JATEN,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  6,359 ","  97,417,787 ",50,120,330
14KRA009,JATIPURO_TB,111.018,-7.75081,JATIPURO,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  36,256 ","  95,703,738 ",30,180,285
14KRA010,KALIYOSO,110.808,-7.47317,GONDANGREJO,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  19,634 ","  91,367,055 ",0,150,270
14KRA011,KARANGPANDAN,111.076,-7.61417,KARANGPANDAN,MC-KARANGANYAR,CW-CJA-SRAKAGIRI,SOLO OUTER,CENTRAL JAVA,"  21,646 ","  83,382,528 ",130,215,310
